UNIQUE_ID,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Sum,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,predicted_Y
241109731,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.0920409070698088,0.7748108589230085,0.5434298440979956,0.15258007117437722,0.1951774340309372,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.27382012466607303,0.7456647398843931,0.3894080996884735,0.4302895322939865,0.44928825622775803,0.7929936305732485,1.3413746017296313,0.9755120213713268,1.2842526690391458,1.1473731077471059,0.8377056469542019,1.164218958611482,0.9737193763919822,8.517150012418124,1.75,4.0,4.0,1.0,1.75,5.5,1.0,1.75,1.0,1.0,3.25,1.75,2.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,6.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,1
245219245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.17979062357760586,0.06767586821015137,0.12233096085409252,0.8735529830810329,0.5237883503779458,0.14196706720071206,0.5434298440979956,0.4417259786476868,0.4372156505914468,0.2071005917159764,0.08904719501335707,0.21218861209964407,0.609973285841496,0.19608714984437528,0.3894080996884735,0.4302895322939865,0.4813167259786477,0.6869881710646042,0.38689121529358217,0.15672306322350846,0.33451957295373663,1.4835262689225288,0.7198755002223208,0.5313751668891855,0.9737193763919822,5.2736183349614505,1.0,3.5,3.25,2.75,1.0,5.75,1.0,1.25,1.0,1.0,4.0,3.0,2.0,3.0,1.0,5.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,7.0,7.0,5.0,1.0,1
245179128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.17979062357760586,0.11175422974176312,0.12233096085409252,0.8735529830810329,0.5237883503779458,0.14196706720071206,0.4307349665924276,0.3563167259786477,0.4372156505914468,0.6217569412835685,0.4122885129118433,0.21218861209964407,0.27382012466607303,0.7456647398843931,0.4677347574543837,0.533630289532294,0.4813167259786477,0.6869881710646042,0.8015475648611743,0.5240427426536064,0.33451957295373663,1.1473731077471059,1.2694530902623389,0.6097018246550957,0.9643652561247216,6.337991330322383,1.0,2.75,3.5,1.5,3.75,5.25,2.0,3.0,1.25,1.5,4.0,2.0,3.0,4.0,3.0,3.0,7.0,1.0,4.0,4.0,1.0,7.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,7.0,7.0,1.0,1.0,1
245192848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.07343124165554073,0.4307349665924276,0.3563167259786477,0.33894449499545043,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.609973285841496,0.7456647398843931,0.4677347574543837,0.533630289532294,0.44928825622775803,0.9367606915377616,1.3413746017296313,0.9755120213713268,1.2842526690391458,1.4835262689225288,1.2694530902623389,0.5411659991099244,0.9643652561247216,8.796410598097381,2.5,3.5,4.0,4.0,2.5,5.25,1.0,3.0,1.5,1.25,3.5,1.0,1.75,3.0,5.0,2.0,7.0,1.0,2.0,2.0,1.0,7.0,1.0,1.0,2.0,4.0,3.0,2.0,5.0,7.0,7.0,6.0,1.0,1
245135671,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5978161965423112,0.17979062357760586,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.3539350822587817,0.14196706720071206,0.5434298440979956,0.3563167259786477,0.33894449499545043,0.6217569412835685,0.20970614425645592,0.5573843416370107,0.27382012466607303,0.19608714984437528,0.4677347574543837,0.4302895322939865,0.4813167259786477,0.9367606915377616,0.8015475648611743,0.8962600178094392,1.2842526690391458,1.1473731077471059,0.5500222321031569,0.6097018246550957,0.9737193763919822,7.199637484144863,4.0,4.0,4.0,1.0,3.25,5.25,1.5,3.0,1.25,1.0,1.0,1.0,1.25,1.0,4.0,7.0,1.0,2.0,1.0,1.0,8.0,2.0,7.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,5.0,7.0,1.0,1
245074029,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5978161965423112,0.7196176604460628,0.06767586821015137,0.12233096085409252,0.10685663401602848,0.3539350822587817,0.7748108589230085,0.4307349665924276,0.15258007117437722,0.4372156505914468,0.14838416021847975,0.2889581478183437,0.5573843416370107,0.609973285841496,0.7456647398843931,0.12817089452603472,0.533630289532294,0.44928825622775803,1.0350318471337578,0.8680018206645426,0.3566340160284951,0.6797153024911032,0.7168299198575245,1.0995998221431749,0.9029817534490432,0.9643652561247216,6.623159737892362,2.5,3.5,3.75,2.0,2.5,5.0,1.5,2.25,1.5,1.75,2.25,2.0,3.25,2.0,3.0,6.0,1.0,2.0,2.0,3.0,1.0,4.0,7.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,3.0,1.0,1
245083899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.10320284697508897,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.5434298440979956,0.4417259786476868,0.4372156505914468,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.10730186999109527,0.7456647398843931,0.3894080996884735,0.533630289532294,0.029359430604982206,1.0350318471337578,1.3413746017296313,0.9755120213713268,0.6605871886120996,0.9808548530721282,1.2694530902623389,1.164218958611482,1.0770601336302894,8.504092694423052,2.75,3.75,3.0,1.75,3.25,4.25,1.25,2.25,1.25,1.75,2.25,2.25,3.0,2.0,6.0,7.0,1.0,2.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,5.0,4.0,1.0,1
245093453,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.17979062357760586,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.3539350822587817,0.7748108589230085,0.4307349665924276,0.04937722419928826,0.4372156505914468,0.6217569412835685,0.20970614425645592,0.2179715302491103,0.609973285841496,0.7456647398843931,0.4677347574543837,0.4302895322939865,0.4813167259786477,1.0350318471337578,0.8015475648611743,0.8962600178094392,0.9448398576512456,1.4835262689225288,1.0995998221431749,1.242545616377392,0.8610244988864142,8.364375493785126,4.0,4.0,4.0,1.0,3.25,6.0,1.0,3.25,1.0,1.0,1.0,1.75,1.75,1.0,4.0,5.0,4.0,2.0,1.0,1.0,6.0,2.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1
245032067,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.14196706720071206,0.4307349665924276,0.4417259786476868,0.1951774340309372,0.6217569412835685,0.4122885129118433,0.5573843416370107,0.27382012466607303,0.035126722987994664,0.3894080996884735,0.533630289532294,0.44928825622775803,0.7929936305732485,1.3413746017296313,1.0988423864648262,1.2842526690391458,1.1473731077471059,0.5589150733659405,0.5313751668891855,0.9643652561247216,7.719491891933805,3.0,3.75,3.0,2.25,4.0,4.6,1.25,2.0,1.0,1.25,1.75,2.25,2.5,2.0,3.0,2.0,1.0,2.0,2.0,2.0,7.0,3.0,7.0,1.0,3.0,4.0,2.0,3.0,5.0,2.0,6.0,2.0,1.0,1
245036012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.081474738279472,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.3563167259786477,0.33894449499545043,0.6217569412835685,0.4122885129118433,0.5573843416370107,0.27382012466607303,0.7456647398843931,0.4677347574543837,0.533630289532294,0.4813167259786477,0.5887170154686079,0.7032316795630406,1.0988423864648262,1.2842526690391458,1.1473731077471059,1.2694530902623389,1.242545616377392,0.9643652561247216,8.29878082104718,3.0,4.0,3.0,2.0,3.0,6.0,1.0,2.5,1.0,1.0,1.0,1.75,1.75,2.0,1.0,7.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,1
245151303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048680618744313016,0.7196176604460628,0.06767586821015137,0.7268683274021353,0.008459483526268923,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.15258007117437722,0.028662420382165606,0.6217569412835685,0.20970614425645592,0.21218861209964407,0.008904719501335706,0.035126722987994664,0.12817089452603472,0.4302895322939865,0.029359430604982206,0.07734303912647861,1.3413746017296313,0.2773820124666073,0.9390569395017794,0.017364203027604632,0.5589150733659405,0.9029817534490432,0.8610244988864142,4.975442121553499,3.5,3.25,2.5,1.25,2.25,5.0,1.75,1.75,1.25,1.75,2.0,2.0,2.5,3.0,7.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,4.0,2.0,1.0,1
245181839,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.3539350822587817,0.7748108589230085,0.5434298440979956,0.4417259786476868,0.4372156505914468,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.609973285841496,0.19608714984437528,0.3894080996884735,0.4302895322939865,0.4813167259786477,1.0350318471337578,1.3413746017296313,0.9755120213713268,1.2842526690391458,1.4835262689225288,0.5500222321031569,1.164218958611482,0.9737193763919822,8.807657975303012,4.0,3.75,4.0,1.25,4.0,5.5,1.5,2.75,1.0,1.0,1.5,1.75,1.75,3.0,1.0,5.0,7.0,1.0,2.0,3.0,1.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,7.0,7.0,3.0,1.0,1
245247454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.15258007117437722,0.33894449499545043,0.14838416021847975,0.2889581478183437,0.5573843416370107,0.27382012466607303,0.7456647398843931,0.3894080996884735,0.4302895322939865,0.44928825622775803,0.9367606915377616,0.8680018206645426,0.9755120213713268,1.2842526690391458,1.1473731077471059,1.2694530902623389,1.164218958611482,0.8610244988864142,8.506596858120117,4.0,4.0,4.0,1.0,4.0,6.0,1.0,3.25,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,6.0,4.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,1
245098106,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.3563167259786477,0.4372156505914468,0.6217569412835685,0.4122885129118433,0.2179715302491103,0.609973285841496,0.7456647398843931,0.4677347574543837,0.4302895322939865,0.44928825622775803,1.0350318471337578,1.3413746017296313,1.0988423864648262,0.9448398576512456,1.4835262689225288,1.2694530902623389,1.242545616377392,0.8610244988864142,9.276638167428137,3.5,3.25,3.75,2.5,3.25,5.25,1.0,3.0,1.0,1.0,1.0,1.0,1.5,2.0,4.0,2.0,6.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,2.0,5.0,2.0,1
245225545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.17979062357760586,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.3539350822587817,0.7748108589230085,0.5434298440979956,0.15258007117437722,0.33894449499545043,0.2071005917159764,0.2889581478183437,0.5573843416370107,0.27382012466607303,0.7456647398843931,0.4677347574543837,0.4302895322939865,0.029359430604982206,0.9367606915377616,0.38689121529358217,0.9755120213713268,1.2842526690391458,1.1473731077471059,1.0995998221431749,1.242545616377392,0.9737193763919822,8.046654519901471,3.25,3.75,3.75,1.75,2.0,5.25,1.25,1.5,1.0,1.0,1.25,2.0,3.0,2.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,3.0,1.0,1
245065788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.7196176604460628,0.11175422974176312,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.3563167259786477,0.4372156505914468,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.609973285841496,0.7456647398843931,0.3894080996884735,0.533630289532294,0.44928825622775803,0.6869881710646042,1.3413746017296313,0.4007123775601069,1.2842526690391458,1.4835262689225288,1.2694530902623389,1.164218958611482,0.9643652561247216,8.594891393314557,2.5,4.0,4.0,1.0,4.0,4.5,1.0,4.0,1.0,1.25,2.5,2.5,1.75,1.0,3.0,6.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,1
245057257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.07343124165554073,0.5434298440979956,0.3563167259786477,0.1951774340309372,0.14838416021847975,0.20970614425645592,0.21218861209964407,0.10730186999109527,0.7456647398843931,0.4677347574543837,0.533630289532294,0.44928825622775803,0.7929936305732485,0.8680018206645426,0.8962600178094392,0.9390569395017794,0.9808548530721282,1.2694530902623389,0.5411659991099244,1.0770601336302894,7.3648464846236905,2.75,2.75,3.25,3.25,1.75,5.0,1.25,2.5,1.0,1.0,2.5,1.75,2.25,2.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,4.0,4.0,2.0,1
245093550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.0920409070698088,0.7748108589230085,0.4307349665924276,0.3563167259786477,0.1951774340309372,0.6217569412835685,0.4122885129118433,0.21218861209964407,0.609973285841496,0.7456647398843931,0.4677347574543837,0.533630289532294,0.44928825622775803,0.7929936305732485,1.3413746017296313,1.0988423864648262,0.9390569395017794,1.4835262689225288,0.8377056469542019,1.242545616377392,0.9643652561247216,8.70041034664833,3.25,3.25,3.5,2.0,4.0,5.5,1.0,3.25,1.0,1.0,1.5,1.0,1.5,1.0,6.0,5.0,1.0,2.0,1.0,1.0,3.0,6.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,6.0,4.0,1.0,1
245124326,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.7196176604460628,0.11175422974176312,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.5434298440979956,0.04937722419928826,0.33894449499545043,0.6217569412835685,0.4122885129118433,0.21218861209964407,0.609973285841496,0.7456647398843931,0.4677347574543837,0.533630289532294,0.029359430604982206,0.5887170154686079,1.3413746017296313,0.5240427426536064,0.9390569395017794,1.4835262689225288,1.2694530902623389,1.242545616377392,1.0770601336302894,8.465776408546175,3.25,3.25,3.0,2.0,2.75,4.75,2.0,2.75,1.0,1.75,2.0,2.25,3.25,1.0,4.0,5.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,3.0,4.0,2.0,5.0,4.0,7.0,6.0,1.0,1
230702492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.048680618744313016,0.081474738279472,0.6865538735529829,0.10320284697508897,0.8735529830810329,0.3539350822587817,0.7748108589230085,0.5434298440979956,0.15258007117437722,0.33894449499545043,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.27382012466607303,0.7456647398843931,0.4677347574543837,0.533630289532294,0.44928825622775803,0.3876251137397633,0.7032316795630406,0.9755120213713268,0.6605871886120996,1.1473731077471059,1.0995998221431749,1.242545616377392,1.0770601336302894,7.293534683184192,2.25,4.0,4.0,1.0,1.0,4.75,1.0,4.0,1.0,1.0,3.0,1.0,2.25,1.0,6.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,6.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,4.0,1.0,1
245202905,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.11175422974176312,0.12233096085409252,0.8735529830810329,0.5237883503779458,0.07343124165554073,0.4307349665924276,0.3563167259786477,0.33894449499545043,0.14838416021847975,0.4122885129118433,0.5573843416370107,0.609973285841496,0.7456647398843931,0.12817089452603472,0.533630289532294,0.44928825622775803,0.9367606915377616,0.8680018206645426,0.5240427426536064,0.6797153024911032,1.4835262689225288,1.2694530902623389,0.20160213618157544,0.9643652561247216,6.927467308838178,2.5,3.5,3.0,1.0,1.5,3.75,1.5,1.75,1.5,1.5,2.5,3.0,2.75,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,7.0,5.0,1.0,1
240204764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.3539350822587817,0.7748108589230085,0.4307349665924276,0.3563167259786477,0.4372156505914468,0.6217569412835685,0.2889581478183437,0.5573843416370107,0.27382012466607303,0.7456647398843931,0.3894080996884735,0.533630289532294,0.4813167259786477,0.6869881710646042,1.3413746017296313,0.9755120213713268,1.2842526690391458,1.1473731077471059,1.0995998221431749,1.164218958611482,0.9643652561247216,8.663684607831192,3.25,4.0,4.0,1.0,2.5,5.5,1.0,2.5,1.0,1.0,1.75,1.25,1.25,1.0,5.0,5.0,1.0,2.0,1.0,1.0,7.0,5.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,6.0,6.0,1.0,1
244290605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.14196706720071206,0.5434298440979956,0.4417259786476868,0.4372156505914468,0.14838416021847975,0.20970614425645592,0.5573843416370107,0.609973285841496,0.7456647398843931,0.3894080996884735,0.4302895322939865,0.44928825622775803,0.6869881710646042,0.8680018206645426,0.8962600178094392,1.2842526690391458,1.4835262689225288,1.2694530902623389,0.5313751668891855,0.9737193763919822,7.993576581043768,3.5,3.0,3.5,1.5,3.0,4.0,1.75,2.0,2.0,1.25,2.0,2.0,2.5,2.0,4.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,4.0,1.0,1
245096579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1037306642402184,0.7196176604460628,0.11175422974176312,0.7268683274021353,0.10685663401602848,0.3539350822587817,0.7748108589230085,0.5434298440979956,0.3563167259786477,0.1951774340309372,0.6217569412835685,0.2889581478183437,0.2179715302491103,0.609973285841496,0.7456647398843931,0.4677347574543837,0.4302895322939865,0.4813167259786477,0.2989080982711556,1.3413746017296313,0.4007123775601069,0.9448398576512456,0.7168299198575245,1.0995998221431749,1.242545616377392,0.9737193763919822,7.018529669982213,2.5,3.25,2.75,2.0,3.25,4.0,1.5,2.5,1.25,1.5,2.75,1.75,2.25,1.0,3.0,3.0,4.0,2.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,3.0,6.0,1.0,1
245078999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.7268683274021353,0.8735529830810329,0.5237883503779458,0.009790832220738763,0.5434298440979956,0.4417259786476868,0.33894449499545043,0.6217569412835685,0.20970614425645592,0.2179715302491103,0.27382012466607303,0.7456647398843931,0.12817089452603472,0.533630289532294,0.44928825622775803,0.9367606915377616,1.3413746017296313,0.8962600178094392,0.9448398576512456,1.1473731077471059,1.2694530902623389,0.13796172674677348,1.0770601336302894,7.751083227114584,3.75,3.0,3.0,2.5,3.0,3.75,2.25,3.0,1.0,1.5,1.25,2.25,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,7.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,4.0,3.0,1.0,1
245087708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.6865538735529829,0.12233096085409252,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.04937722419928826,0.33894449499545043,0.14838416021847975,0.20970614425645592,0.5573843416370107,0.27382012466607303,0.035126722987994664,0.3894080996884735,0.533630289532294,0.4813167259786477,0.9367606915377616,0.8680018206645426,0.8962600178094392,0.6797153024911032,1.1473731077471059,0.5589150733659405,1.164218958611482,0.9643652561247216,7.215610228352097,1.5,3.75,2.25,2.75,1.75,3.25,1.5,1.75,1.0,1.5,2.5,1.75,3.25,3.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,6.0,1.0,1.0,1
245107550,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.17979062357760586,0.11175422974176312,0.10320284697508897,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.5434298440979956,0.3563167259786477,0.1951774340309372,0.2071005917159764,0.2889581478183437,0.5573843416370107,0.609973285841496,0.035126722987994664,0.4677347574543837,0.533630289532294,0.4813167259786477,0.7929936305732485,0.38689121529358217,0.4007123775601069,0.6605871886120996,1.4835262689225288,0.5589150733659405,1.242545616377392,1.0770601336302894,6.603231504335189,3.25,3.5,3.75,1.0,2.75,4.75,1.0,2.5,1.0,1.0,2.0,1.0,2.5,2.0,5.0,5.0,3.0,2.0,2.0,1.0,7.0,4.0,5.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,2.0,1.0,1
244936350,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.11175422974176312,0.7268683274021353,0.8735529830810329,0.3539350822587817,0.7748108589230085,0.4307349665924276,0.15258007117437722,0.4372156505914468,0.6217569412835685,0.2889581478183437,0.2179715302491103,0.609973285841496,0.7456647398843931,0.4677347574543837,0.533630289532294,0.44928825622775803,1.0350318471337578,1.3413746017296313,0.4007123775601069,0.9448398576512456,1.4835262689225288,1.0995998221431749,1.242545616377392,0.9643652561247216,8.51199564764256,4.0,3.5,2.25,1.25,4.0,5.0,1.0,2.75,1.0,1.0,1.25,1.75,2.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,7.0,7.0,7.0,1.0,1
245134442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24977252047315746,0.17979062357760586,0.1340160284951024,0.12233096085409252,0.8735529830810329,0.5237883503779458,0.7748108589230085,0.4307349665924276,0.3563167259786477,0.33894449499545043,0.6217569412835685,0.4122885129118433,0.5573843416370107,0.609973285841496,0.7456647398843931,0.3894080996884735,0.533630289532294,0.4813167259786477,0.5887170154686079,0.8015475648611743,0.5463045414069456,0.6797153024911032,1.4835262689225288,1.2694530902623389,1.164218958611482,0.9643652561247216,7.497847998148902,3.75,3.5,4.0,1.0,3.25,5.0,1.5,2.5,1.75,1.0,2.0,2.5,2.25,2.0,1.0,3.0,6.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,2.0,5.0,2.0,2.0,4.0,1.0,1
245185674,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5978161965423112,0.7196176604460628,0.11175422974176312,0.7268683274021353,0.10685663401602848,0.5237883503779458,0.7748108589230085,0.5434298440979956,0.3563167259786477,0.4372156505914468,0.6217569412835685,0.4122885129118433,0.2179715302491103,0.609973285841496,0.7456647398843931,0.4677347574543837,0.4302895322939865,0.0400355871886121,1.0350318471337578,1.3413746017296313,0.5240427426536064,0.9448398576512456,0.7168299198575245,1.2694530902623389,1.242545616377392,0.9737193763919822,8.047837052057478,3.25,3.5,3.0,1.0,1.5,5.25,1.0,3.0,1.0,1.0,1.0,2.0,1.5,3.0,1.0,6.0,6.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1
